campus	cdc_campus	school_level	sln	campus_name	fall_enrollment	cumul_enrollment	black	latino	white	native_amer	asian	pac_isl	two_plus	ecodis	el	atrisk	number_of_campuses	disd	year_growth_rate	rel_perf_staar_only_scale	d1_staar_raw	EcoDisRange	ay	parent_pct_pos	student_survey_pct	student_survey_scale	extracurricular_participation_pct	extracurricular_participation_scale	discr_removal_rate	discr_removal_rateNEW	original_disc_adm_rem_g21	dpop_rate_enr	dpop_rate_cumul	fac_pct_pos	mot30_item_smooshed	mot30_n	mot30_pct_pos	mot25_item_smooshed	mot25_n	mot25_pct_pos	hyg4_item_smooshed	hyg4_n	hyg4_pct_pos	hyg8_item_smooshed	hyg8_n	hyg8_pct_pos	hyg37_item_smooshed	hyg37_n	hyg37_pct_pos	hyg38_item_smooshed	hyg38_n	hyg38_pct_pos	mot19_item_smooshed	mot19_n	mot19_pct_pos	mot42_item_smooshed	mot42_n	mot42_pct_pos	hyg43_item_smooshed	hyg43_n	hyg43_pct_pos	hyg44_item_smooshed	hyg44_n	hyg44_pct_pos	hyg46_item_smooshed	hyg46_n	hyg46_pct_pos	hyg13_item_smooshed	hyg13_n	hyg13_pct_pos	hyg14_item_smooshed	hyg14_n	hyg14_pct_pos	BeliefsandPriorities	CollegeGoingCulture	CultureofFeedbackandSupport	PositiveCultureandEnvironment	TeacherPrincipalTrust	TeacherTeacherTrust	growth_tests_denominator	BothAlllevelstoDidNotMeet_1	BothAlllevelstoApproaches1	BothAlllevelstoMeets_1	BothAlllevelstoMasters_NA	year_growth_num	excr_acct_weight	stu_survey_acct_weight	extracurricular_spending_all_funds	extracurricular_spending_general_fund	discretionary_admin_removals_n	removals	discipline_pop	y2	x2
057905276	057905276	Elementary	276	GILBERT CUELLAR SR EL	718	767	15.6	80.4	3.2	0.4	0	0	0.4	94.4	59.1	68.1	1	y	76.2352941176471	90	54	94.1 to 95	2019	93.3	89	85	 1.000 	100	0.692307692307692	0.692307692307692	-999	1.25348189415042	0.0117340286831812	87.9	Teachersexpectmoststudentsinthisschooltogotocollege.	53	94.3396226415094	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	43	93.0232558139535	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	74	86.4864864864865	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	76	90.7894736842105	Teachersinthisschooltrusteachother	43	81.3953488372093	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	43	79.0697674418605	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	76	86.8421052631579	Theprincipalhasconfidenceintheexpertiseoftheteachers.	43	95.3488372093023	Itrusttheprincipalathisorherword.	43	90.6976744186046	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	43	86.046511627907	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	43	88.3720930232558	Iusuallylookforwardtoworkingeachdayatthisschool.	76	85.5263157894737	IbelieveIworkinanenvironmentofsupportandrespect.	76	80.2631578947369	91.5562913907285	94.9685534591195	83.7209302325581	81.3984168865435	90.3654485049834	85.4651162790698	425	41	70	75	138	324	0.05	0.05	19	19	9	13	9	32.717226	-96.643159
057905277	057905277	Elementary	277	THOMAS TOLBERT EL	485	535	36.9	57.5	3.7	0.4	0.2	0	1.2	96.7	41.9	53.8	1	y	71.5789473684211	86	49	96.1 to 97	2019	89.5	88	84	 1.000 	100	1	1	-999	1.85567010309278	0.0168224299065421	91.6	Teachersexpectmoststudentsinthisschooltogotocollege.	36	97.2222222222222	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	29	89.6551724137931	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	47	89.3617021276596	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	48	95.8333333333333	Teachersinthisschooltrusteachother	29	86.2068965517241	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	29	86.2068965517241	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	48	83.3333333333333	Theprincipalhasconfidenceintheexpertiseoftheteachers.	29	96.551724137931	Itrusttheprincipalathisorherword.	29	89.6551724137931	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	28	85.7142857142857	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	29	93.1034482758621	Iusuallylookforwardtoworkingeachdayatthisschool.	47	85.1063829787234	IbelieveIworkinanenvironmentofsupportandrespect.	47	82.9787234042553	95.5263157894737	98.1481481481482	89.0804597701149	84.9372384937239	92.5373134328358	89.6551724137931	285	19	48	46	91	204	0.05	0.05	15	15	9	9	9	32.699470	-96.888157
057905278	057905278	Elementary	278	LEONIDES GONZALEZ CIGARROA MD EL	534	584	2.1	94.2	1.1	2.4	0	0	0.2	98.7	89	91	1	y	68.9655172413793	83	45	98.1 to 99	2019	91.1	87	82	 0.893 	78	1	1	-999	1.68539325842697	0.0154109589041096	88.5	Teachersexpectmoststudentsinthisschooltogotocollege.	39	84.6153846153846	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	35	85.7142857142857	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	57	82.4561403508772	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	58	86.2068965517241	Teachersinthisschooltrusteachother	35	74.2857142857143	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	35	80	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	58	81.0344827586207	Theprincipalhasconfidenceintheexpertiseoftheteachers.	35	94.2857142857143	Itrusttheprincipalathisorherword.	35	97.1428571428571	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	35	85.7142857142857	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	34	94.1176470588235	Iusuallylookforwardtoworkingeachdayatthisschool.	58	91.3793103448276	IbelieveIworkinanenvironmentofsupportandrespect.	58	89.6551724137931	91.703056768559	89.3162393162393	85.6459330143541	85.8376511226252	93.8271604938272	85	290	27	81	48	44	200	0.05	0.05	2	2	9	9	9	32.880205	-96.864864
057905281	057905281	Elementary	281	CESAR CHAVEZ LEARNING CENTER	690	785	43.3	50.4	2.6	0.3	2.6	0	0.7	99.7	39.4	53	1	y	76.3888888888889	84	46	99.1 to 100	2019	84.0	78	67	 1.000 	100	1	1	-999	1.30434782608696	0.0114649681528662	86	Teachersexpectmoststudentsinthisschooltogotocollege.	55	94.5454545454545	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	44	75	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	70	87.1428571428571	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	71	85.9154929577465	Teachersinthisschooltrusteachother	45	86.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	45	80	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	70	80	Theprincipalhasconfidenceintheexpertiseoftheteachers.	45	88.8888888888889	Itrusttheprincipalathisorherword.	45	84.4444444444444	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	45	77.7777777777778	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	45	82.2222222222222	Iusuallylookforwardtoworkingeachdayatthisschool.	69	81.1594202898551	IbelieveIworkinanenvironmentofsupportandrespect.	70	82.8571428571429	89.2226148409894	97.5757575757576	80.3030303030303	77.7936962750716	85.0793650793651	86.1111111111111	432	43	109	86	92	330	0.05	0.05	24	18	9	9	9	32.803578	-96.780708
057905283	057905283	Elementary	283	ESPERANZA MEDRANO EL	395	419	20.8	69.6	1.8	0	6.6	0.3	1	96.5	60.3	72.2	1	y	76.8041237113402	89	52	96.1 to 97	2019	90.5	88	84	 0.997 	88	0.673076923076923	0.673076923076923	35	6.83544303797468	0.0644391408114559	76.7	Teachersexpectmoststudentsinthisschooltogotocollege.	31	67.741935483871	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	26	73.0769230769231	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	39	74.3589743589744	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	40	75	Teachersinthisschooltrusteachother	26	76.9230769230769	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	26	73.0769230769231	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	40	62.5	Theprincipalhasconfidenceintheexpertiseoftheteachers.	26	88.4615384615385	Itrusttheprincipalathisorherword.	26	73.0769230769231	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	26	65.3846153846154	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	26	73.0769230769231	Iusuallylookforwardtoworkingeachdayatthisschool.	40	70	IbelieveIworkinanenvironmentofsupportandrespect.	40	80	82.7044025157233	73.6559139784946	75	69.1729323308271	78.021978021978	81.7307692307692	194	16	33	26	74	149	0.05	0.05	65	49	35	52	27	32.808798	-96.826531
057905284	057905284	Elementary	284	HIGHLAND MEADOWS EL	797	913	23.8	70.9	2.4	0.5	1.1	0	1.3	98.4	60.6	67.4	1	y	66.0550458715596	85	47	98.1 to 99	2019	89.3	89	85	 0.997 	88	0.333333333333333	0.333333333333333	-999	2.7603513174404	0.0240963855421687	57.1	Teachersexpectmoststudentsinthisschooltogotocollege.	53	69.811320754717	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	46	50	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	77	57.1428571428571	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	78	43.5897435897436	Teachersinthisschooltrusteachother	45	80	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	46	86.9565217391304	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	78	46.1538461538462	Theprincipalhasconfidenceintheexpertiseoftheteachers.	46	30.4347826086957	Itrusttheprincipalathisorherword.	46	36.9565217391304	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	46	30.4347826086957	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	46	23.9130434782609	Iusuallylookforwardtoworkingeachdayatthisschool.	78	55.1282051282051	IbelieveIworkinanenvironmentofsupportandrespect.	78	53.8461538461538	56.682769726248	74.6130030959752	48.9130434782609	42.2336328626444	33.8509316770186	86.3387978142077	327	19	66	47	84	216	0.05	0.05	11	11	9	27	22	32.870851	-96.687610
057905286	057905286	Elementary	286	LEE A MCSHAN JR EL	715	764	19.7	35	2.8	1	40.8	0	0.7	98.2	81.5	83.9	1	y	66.4576802507837	82	44	98.1 to 99	2019	89.3	82	74	 0.007 	31	NULL	0	NULL	0	0	48	Teachersexpectmoststudentsinthisschooltogotocollege.	43	72.0930232558139	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	38	31.5789473684211	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	56	42.8571428571429	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	58	34.4827586206897	Teachersinthisschooltrusteachother	38	55.2631578947369	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	38	60.5263157894737	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	58	39.6551724137931	Theprincipalhasconfidenceintheexpertiseoftheteachers.	38	28.9473684210526	Itrusttheprincipalathisorherword.	38	23.6842105263158	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	38	34.2105263157895	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	38	36.8421052631579	Iusuallylookforwardtoworkingeachdayatthisschool.	58	48.2758620689655	IbelieveIworkinanenvironmentofsupportandrespect.	58	34.4827586206897	46.7248908296943	77.5193798449613	28.0701754385965	39.5509499136442	29.6992481203008	66.4473684210526	319	31	59	52	70	212	0.05	0.05	12	4	0	0	0	32.887683	-96.761643
057905287	057905287	Elementary	287	CELESTINO MAURICIO SOTO JR EL	540	570	1.5	97	1.1	0	0	0	0.4	93.5	64.3	68	1	y	62.3287671232877	91	56	93.1 to 94	2019	96.1	89	85	 0.841 	77	0.818181818181818	0.818181818181818	-999	1.66666666666667	0.0157894736842105	88.8	Teachersexpectmoststudentsinthisschooltogotocollege.	41	92.6829268292683	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	34	82.3529411764706	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	60	83.3333333333333	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	61	95.0819672131148	Teachersinthisschooltrusteachother	35	85.7142857142857	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	35	94.2857142857143	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	59	86.4406779661017	Theprincipalhasconfidenceintheexpertiseoftheteachers.	35	88.5714285714286	Itrusttheprincipalathisorherword.	35	82.8571428571429	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	35	82.8571428571429	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	35	91.4285714285714	Iusuallylookforwardtoworkingeachdayatthisschool.	60	93.3333333333333	IbelieveIworkinanenvironmentofsupportandrespect.	59	91.5254237288136	93.5550935550936	94.6938775510204	76.555023923445	90.284757118928	87.3469387755102	90	292	11	33	36	102	182	0.05	0.05	18	7	9	11	9	32.736082	-96.894574
057905289	057905289	Elementary	289	FELIX G BOTELLO EL	542	590	4.4	93.2	2	0	0.2	0	0.2	95	71.4	77.5	1	y	75.1700680272109	87	50	94.1 to 95	2019	91.5	84	77	 0.838 	77	1	1	-999	1.66051660516605	0.0152542372881356	94.9	Teachersexpectmoststudentsinthisschooltogotocollege.	39	94.8717948717949	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	32	87.5	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	58	96.551724137931	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	59	94.9152542372881	Teachersinthisschooltrusteachother	32	87.5	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	90.625	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	59	89.8305084745763	Theprincipalhasconfidenceintheexpertiseoftheteachers.	32	96.875	Itrusttheprincipalathisorherword.	32	96.875	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	32	96.875	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	32	100	Iusuallylookforwardtoworkingeachdayatthisschool.	59	98.3050847457627	IbelieveIworkinanenvironmentofsupportandrespect.	59	91.5254237288136	97.0212765957447	96.5811965811966	92.7083333333333	93.3786078098472	97.3094170403588	92.1875	294	31	66	47	77	221	0.05	0.05	34	29	9	9	9	32.745924	-96.817323
057905301	057905301	Elementary	301	WILMER-HUTCHINS EL	954	1071	33.4	61.5	3.5	0.3	0.3	0	0.9	93.1	45	59.6	1	y	62.2950819672131	57	29	93.1 to 94	2019	80.8	77	65	 0.963 	79	0.467391304347826	0.467391304347826	43	5.87002096436059	0.0522875816993464	66.9	Teachersexpectmoststudentsinthisschooltogotocollege.	58	74.1379310344828	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	49	55.1020408163265	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	81	71.6049382716049	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	81	71.6049382716049	Teachersinthisschooltrusteachother	49	51.0204081632653	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	49	57.1428571428571	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	80	65	Theprincipalhasconfidenceintheexpertiseoftheteachers.	49	71.4285714285714	Itrusttheprincipalathisorherword.	49	67.3469387755102	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	49	59.1836734693878	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	48	68.75	Iusuallylookforwardtoworkingeachdayatthisschool.	80	68.75	IbelieveIworkinanenvironmentofsupportandrespect.	81	59.2592592592593	74.9226006191951	76.657060518732	64.2857142857143	57.1251548946716	66.1764705882353	62.2448979591837	610	127	127	60	66	380	0.05	0.05	16	15	43	92	56	32.654119	-96.727553
057905303	057905303	Elementary	303	THELMA ELIZABETH PAGE RICHARDSON E	693	737	12.4	85	1.9	0.3	0.3	0	0.1	95.2	59.6	67	1	y	73.989898989899	84	47	95.1 to 96	2019	90.1	87	82	 1.000 	100	0.346153846153846	0.346153846153846	-999	2.30880230880231	0.0217096336499322	82.2	Teachersexpectmoststudentsinthisschooltogotocollege.	48	91.6666666666667	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	40	75	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	64	70.3125	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	65	72.3076923076923	Teachersinthisschooltrusteachother	40	95	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	40	90	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	64	70.3125	Theprincipalhasconfidenceintheexpertiseoftheteachers.	40	82.5	Itrusttheprincipalathisorherword.	40	77.5	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	40	70	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	40	75	Iusuallylookforwardtoworkingeachdayatthisschool.	64	79.6875	IbelieveIworkinanenvironmentofsupportandrespect.	63	76.1904761904762	78.6821705426357	94.4250871080139	75.4166666666667	76.3322884012539	74.6428571428571	93.75	396	40	80	73	100	293	0.05	0.05	26	25	9	26	16	32.749541	-96.694748
057905304	057905304	Elementary	304	GEORGE HERBERT WALKER BUSH EL	695	831	30.9	53.1	9.1	0.6	3.5	0.3	2.6	80.6	39.7	52.4	1	y	71.2074303405573	83	48	80.1 to 81	2019	87.4	97	96	 0.987 	79	1	1	-999	1.29496402877698	0.0108303249097473	77.5	Teachersexpectmoststudentsinthisschooltogotocollege.	41	95.1219512195122	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	32	78.125	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	47	68.0851063829787	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	49	63.265306122449	Teachersinthisschooltrusteachother	33	93.9393939393939	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	33	96.969696969697	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	48	62.5	Theprincipalhasconfidenceintheexpertiseoftheteachers.	33	66.6666666666667	Itrusttheprincipalathisorherword.	33	69.6969696969697	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	33	69.6969696969697	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	33	63.6363636363636	Iusuallylookforwardtoworkingeachdayatthisschool.	47	70.2127659574468	IbelieveIworkinanenvironmentofsupportandrespect.	48	64.5833333333333	78.2722513089005	91.4634146341463	68.5279187817259	65.1356993736952	67.8260869565217	93.8931297709924	323	24	77	51	78	230	0.05	0.05	15	15	9	9	9	32.940672	-96.848387
057905305	057905305	Elementary	305	EBBY HALLIDAY EL	666	733	7.7	88	3.8	0.6	0	0	0	94.6	62.5	68.9	1	y	70.8683473389356	83	46	94.1 to 95	2019	94.4	88	84	 0.998 	89	0.818181818181818	0.818181818181818	-999	1.35135135135135	0.0122783083219645	78.3	Teachersexpectmoststudentsinthisschooltogotocollege.	42	95.2380952380952	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	36	72.2222222222222	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	62	77.4193548387097	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	63	73.015873015873	Teachersinthisschooltrusteachother	36	66.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	36	61.1111111111111	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	62	67.741935483871	Theprincipalhasconfidenceintheexpertiseoftheteachers.	36	75	Itrusttheprincipalathisorherword.	36	80.5555555555556	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	36	72.2222222222222	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	36	77.7777777777778	Iusuallylookforwardtoworkingeachdayatthisschool.	63	87.3015873015873	IbelieveIworkinanenvironmentofsupportandrespect.	63	77.7777777777778	85.8283433133733	87.6494023904382	72.2222222222222	77.28	75.7936507936508	70.8333333333333	357	41	67	54	91	253	0.05	0.05	20	17	9	11	9	32.675405	-96.645642
057905352	057905352	Middle	352	YOUNG WOMEN'S STEAM ACADEMY AT BAL	1199	1278	16.2	80.6	1.6	0.7	0.2	0.1	0.8	94.2	56	77.7	1	y	73.2981783317354	91	53	94.1 to 95	2019	92.9	82	91	 0.991 	87	0.197916666666667	0.197916666666667	19	5.92160133444537	0.0555555555555556	73.7	Teachersexpectmoststudentsinthisschooltogotocollege.	82	84.1463414634146	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	72	72.2222222222222	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	99	74.7474747474748	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	101	70.2970297029703	Teachersinthisschooltrusteachother	72	54.1666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	72	55.5555555555556	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	101	69.3069306930693	Theprincipalhasconfidenceintheexpertiseoftheteachers.	72	68.0555555555556	Itrusttheprincipalathisorherword.	72	70.8333333333333	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	72	63.8888888888889	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	72	75	Iusuallylookforwardtoworkingeachdayatthisschool.	100	78	IbelieveIworkinanenvironmentofsupportandrespect.	101	64.3564356435644	82.0672478206725	85.3061224489796	67.8321678321678	72.6911618669315	72.0238095238095	62.1527777777778	2086	117	380	461	571	1529	0.05	0.05	64	63	19	96	71	32.725891	-96.638163
057905353	057905353	Middle	353	ANN RICHARDS STEAM ACADEMY	1322	1401	17.5	80.3	1.5	0.2	0.1	0	0.4	95.8	55.5	79	1	y	65.3863331844573	88	44	95.1 to 96	2019	91.2	72	77	 0.548 	63	0.643478260869565	0.643478260869565	666	31.5431164901664	0.297644539614561	63.8	Teachersexpectmoststudentsinthisschooltogotocollege.	65	75.3846153846154	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	57	54.3859649122807	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	84	53.5714285714286	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	85	58.8235294117647	Teachersinthisschooltrusteachother	56	60.7142857142857	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	55	60	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	82	54.8780487804878	Theprincipalhasconfidenceintheexpertiseoftheteachers.	56	58.9285714285714	Itrusttheprincipalathisorherword.	56	55.3571428571429	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	55	49.0909090909091	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	56	55.3571428571429	Iusuallylookforwardtoworkingeachdayatthisschool.	81	60.4938271604938	IbelieveIworkinanenvironmentofsupportandrespect.	82	54.8780487804878	68.6656671664168	80.4627249357326	51.0263929618768	55.5147058823529	57.2890025575448	69.683257918552	2239	189	465	411	399	1464	0.05	0.05	69	64	666	1035	417	32.769929	-96.666370
